id,host_verifications,amex,email,facebook,google,jumio,kba,linkedin,manual_offline,manual_online,phone,reviews,sent_id,weibo,number_of_host_verifications
5862806,"['email', 'phone', 'reviews', 'jumio', 'kba']",0,1,0,0,1,1,0,0,0,1,1,0,0,5
8566407,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
13564281,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
13007181,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
14461747,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
4879579,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
14219033,"['email', 'phone', 'google', 'reviews', 'jumio']",0,1,0,1,1,0,0,0,0,1,1,0,0,5
5371051,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
1881180,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
7222349,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
11569331,"['email', 'phone', 'facebook', 'reviews', 'kba']",0,1,1,0,0,1,0,0,0,1,1,0,0,5
3765289,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
6523777,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
7239024,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
12103501,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
5991427,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
11964926,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
11021254,"['email', 'phone']",0,1,0,0,0,0,0,0,0,1,0,0,0,2
10185646,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
12366845,"['email', 'phone']",0,1,0,0,0,0,0,0,0,1,0,0,0,2
13622776,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
13546414,"['email', 'phone', 'facebook', 'reviews', 'jumio']",0,1,1,0,1,0,0,0,0,1,1,0,0,5
11389072,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
13415232,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
536865,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
1454258,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
7842550,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
1321422,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
13578911,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
3765014,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
12857981,"['email', 'phone', 'facebook', 'reviews']",0,1,1,0,0,0,0,0,0,1,1,0,0,4
4484747,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
4967219,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
13168176,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
13955674,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
4173285,"['email', 'phone', 'facebook', 'reviews', 'jumio']",0,1,1,0,1,0,0,0,0,1,1,0,0,5
5844314,"['email', 'phone', 'facebook', 'reviews', 'jumio']",0,1,1,0,1,0,0,0,0,1,1,0,0,5
13266133,"['email', 'phone', 'facebook', 'reviews', 'jumio']",0,1,1,0,1,0,0,0,0,1,1,0,0,5
13151270,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
8956962,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
9415687,"['email', 'phone', 'facebook', 'reviews', 'jumio']",0,1,1,0,1,0,0,0,0,1,1,0,0,5
9685076,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
4484798,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
12593655,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
7006683,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
3303860,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
13613812,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
4695542,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
3344639,"['email', 'phone', 'reviews', 'jumio', 'kba']",0,1,0,0,1,1,0,0,0,1,1,0,0,5
10610205,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
3057116,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
7939556,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
7693354,"['email', 'phone', 'facebook', 'reviews', 'jumio']",0,1,1,0,1,0,0,0,0,1,1,0,0,5
91588,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
9887664,"['email', 'phone', 'facebook', 'reviews', 'jumio']",0,1,1,0,1,0,0,0,0,1,1,0,0,5
13655923,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",0,1,1,1,0,1,0,0,0,1,1,0,0,6
57156,"['email', 'phone', 'facebook', 'reviews']",0,1,1,0,0,0,0,0,0,1,1,0,0,4
12020004,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
6574771,"['email', 'phone', 'reviews', 'jumio', 'kba']",0,1,0,0,1,1,0,0,0,1,1,0,0,5
7934491,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
13281106,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
12052292,"['email', 'phone', 'facebook', 'linkedin']",0,1,1,0,0,0,1,0,0,1,0,0,0,4
1112193,"['email', 'phone', 'facebook', 'reviews', 'jumio']",0,1,1,0,1,0,0,0,0,1,1,0,0,5
9494212,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
6626933,"['email', 'phone', 'facebook', 'reviews', 'jumio']",0,1,1,0,1,0,0,0,0,1,1,0,0,5
11853416,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
9493951,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
10034592,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
205894,"['email', 'phone', 'facebook', 'reviews', 'kba']",0,1,1,0,0,1,0,0,0,1,1,0,0,5
4875342,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
1352776,"['email', 'phone', 'facebook', 'reviews', 'kba']",0,1,1,0,0,1,0,0,0,1,1,0,0,5
13509665,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
12125635,"['email', 'phone', 'facebook', 'reviews', 'jumio']",0,1,1,0,1,0,0,0,0,1,1,0,0,5
4793787,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
13417233,"['email', 'phone', 'google', 'reviews', 'kba']",0,1,0,1,0,1,0,0,0,1,1,0,0,5
13574652,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
10559976,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
2811937,"['email', 'phone', 'facebook', 'reviews', 'kba']",0,1,1,0,0,1,0,0,0,1,1,0,0,5
9279773,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
7725279,"['email', 'phone', 'reviews', 'jumio', 'kba']",0,1,0,0,1,1,0,0,0,1,1,0,0,5
3678429,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
12109171,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
6627469,"['email', 'phone', 'facebook', 'reviews', 'jumio']",0,1,1,0,1,0,0,0,0,1,1,0,0,5
14671948,"['email', 'phone', 'facebook', 'jumio']",0,1,1,0,1,0,0,0,0,1,0,0,0,4
9494511,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
7449448,"['email', 'phone', 'reviews', 'jumio', 'kba']",0,1,0,0,1,1,0,0,0,1,1,0,0,5
14918425,"['email', 'phone', 'facebook', 'reviews']",0,1,1,0,0,0,0,0,0,1,1,0,0,4
533152,"['email', 'phone', 'facebook', 'reviews', 'kba']",0,1,1,0,0,1,0,0,0,1,1,0,0,5
3415434,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
4431210,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
826706,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
3628320,"['email', 'phone', 'facebook', 'amex', 'reviews', 'kba']",1,1,1,0,0,1,0,0,0,1,1,0,0,6
14127153,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
10068240,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
400067,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
3250847,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
530983,"['email', 'phone', 'facebook', 'reviews', 'kba']",0,1,1,0,0,1,0,0,0,1,1,0,0,5
4447430,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
531552,"['email', 'phone', 'facebook', 'reviews', 'kba']",0,1,1,0,0,1,0,0,0,1,1,0,0,5
13313124,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
14539326,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
11759332,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
3250739,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
14632821,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",0,1,0,1,1,0,1,0,0,1,1,0,0,6
6887926,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
2000797,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
579605,"['email', 'phone', 'facebook', 'reviews', 'kba']",0,1,1,0,0,1,0,0,0,1,1,0,0,5
11966297,"['phone', 'reviews']",0,0,0,0,0,0,0,0,0,1,1,0,0,2
6870485,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
4216208,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
3052935,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
8886703,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
9685085,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
12343588,"['email', 'phone', 'amex', 'reviews', 'jumio']",1,1,0,0,1,0,0,0,0,1,1,0,0,5
3945704,"['email', 'phone', 'amex', 'reviews', 'kba']",1,1,0,0,0,1,0,0,0,1,1,0,0,5
12657537,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
13767907,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
9383459,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
13374617,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
4527029,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
14093943,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
7476936,"['email', 'phone', 'facebook', 'reviews', 'jumio']",0,1,1,0,1,0,0,0,0,1,1,0,0,5
1332786,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
14040282,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
3953472,"['email', 'phone', 'facebook', 'reviews', 'kba']",0,1,1,0,0,1,0,0,0,1,1,0,0,5
18711,"['email', 'phone', 'facebook', 'reviews', 'kba']",0,1,1,0,0,1,0,0,0,1,1,0,0,5
1544702,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
315982,"['email', 'phone', 'facebook', 'reviews', 'kba']",0,1,1,0,0,1,0,0,0,1,1,0,0,5
561769,"['email', 'phone', 'facebook', 'reviews', 'kba']",0,1,1,0,0,1,0,0,0,1,1,0,0,5
12344014,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
7071883,"['email', 'phone', 'facebook', 'reviews', 'kba']",0,1,1,0,0,1,0,0,0,1,1,0,0,5
4494419,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
3166256,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
13242393,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
13979354,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
10268223,"['phone', 'reviews']",0,0,0,0,0,0,0,0,0,1,1,0,0,2
3641545,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
839265,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
232990,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
1584362,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
4503393,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
1821633,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
4934600,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
3394437,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
533114,"['email', 'phone', 'facebook', 'reviews', 'kba']",0,1,1,0,0,1,0,0,0,1,1,0,0,5
7367795,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
8523157,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
12586305,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
12175961,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
6965516,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
6655012,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
12126299,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
5048406,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
3311675,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
1262443,"['email', 'phone', 'manual_online', 'reviews', 'manual_offline']",0,1,0,0,0,0,0,1,1,1,1,0,0,5
8161218,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
13325983,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
3294775,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
8947232,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
13714934,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
13687764,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
3946215,"['email', 'phone', 'amex', 'reviews', 'kba']",1,1,0,0,0,1,0,0,0,1,1,0,0,5
13699440,"['email', 'phone', 'google', 'reviews', 'kba']",0,1,0,1,0,1,0,0,0,1,1,0,0,5
7246272,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
6014302,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
13927765,"['email', 'phone', 'facebook', 'reviews', 'jumio']",0,1,1,0,1,0,0,0,0,1,1,0,0,5
200265,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
7292184,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
13443949,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
8587030,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
3589869,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
377474,"['email', 'phone', 'facebook', 'reviews', 'kba']",0,1,1,0,0,1,0,0,0,1,1,0,0,5
13236936,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
3539510,"['email', 'phone', 'facebook', 'reviews', 'kba']",0,1,1,0,0,1,0,0,0,1,1,0,0,5
213086,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
8536113,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
11584799,"['email', 'phone', 'facebook', 'reviews', 'jumio']",0,1,1,0,1,0,0,0,0,1,1,0,0,5
771309,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
8291550,"['email', 'phone', 'linkedin', 'reviews', 'kba']",0,1,0,0,0,1,1,0,0,1,1,0,0,5
1944976,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
11258721,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
3294152,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
8717204,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
13239143,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
13861258,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
8536127,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
14565726,"['email', 'phone', 'linkedin', 'kba']",0,1,0,0,0,1,1,0,0,1,0,0,0,4
6881541,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
3344322,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
7454966,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
12593869,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
10426124,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
14389002,"['email', 'phone', 'google', 'reviews', 'jumio']",0,1,0,1,1,0,0,0,0,1,1,0,0,5
10053549,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
10138792,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
10905777,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
14468656,"['email', 'phone', 'facebook']",0,1,1,0,0,0,0,0,0,1,0,0,0,3
7225201,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
13514017,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
11648688,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
13450880,"['email', 'phone', 'reviews', 'manual_offline']",0,1,0,0,0,0,0,1,0,1,1,0,0,4
14843783,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",0,1,1,0,1,1,0,0,0,1,1,0,0,6
13221129,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
10051357,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
10050351,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
12287687,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
5191658,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
14711125,"['phone', 'reviews', 'jumio']",0,0,0,0,1,0,0,0,0,1,1,0,0,3
8271384,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
10053928,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
13298546,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
13218729,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
11563716,"['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']",0,1,0,0,0,1,0,1,1,1,1,0,0,6
6598203,"['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']",0,1,0,0,0,1,0,1,1,1,1,0,0,6
6843850,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
2649521,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
14774811,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
10054046,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
13510994,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
9218362,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
10053235,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
6006121,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
10053032,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
10053454,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
10052824,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
10052622,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
2564544,"['email', 'phone', 'facebook', 'reviews', 'jumio']",0,1,1,0,1,0,0,0,0,1,1,0,0,5
10052920,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
2384107,"['email', 'phone', 'facebook', 'reviews', 'jumio']",0,1,1,0,1,0,0,0,0,1,1,0,0,5
13951039,"['email', 'phone', 'reviews', 'kba']",0,1,0,0,0,1,0,0,0,1,1,0,0,4
10051623,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
12984263,"['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']",0,1,0,0,0,1,0,1,1,1,1,0,0,6
14158636,"['email', 'phone', 'google', 'reviews', 'kba']",0,1,0,1,0,1,0,0,0,1,1,0,0,5
10052445,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
7134081,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
11087657,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
6609546,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
12639344,"['email', 'phone', 'facebook', 'reviews', 'jumio']",0,1,1,0,1,0,0,0,0,1,1,0,0,5
12047758,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
8131907,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
10475848,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
5952474,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
1644031,"['email', 'phone', 'facebook', 'reviews']",0,1,1,0,0,0,0,0,0,1,1,0,0,4
8366402,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
11735784,"['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']",0,1,0,0,0,1,0,1,1,1,1,0,0,6
12309083,"['email', 'phone', 'reviews']",0,1,0,0,0,0,0,0,0,1,1,0,0,3
11275661,"['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']",0,1,0,0,0,1,0,1,1,1,1,0,0,6
10850420,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
13602808,"['email', 'phone', 'reviews', 'manual_offline']",0,1,0,0,0,0,0,1,0,1,1,0,0,4
7982359,"['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']",0,1,0,0,0,1,0,1,1,1,1,0,0,6
3363097,"['email', 'phone', 'facebook', 'reviews', 'jumio']",0,1,1,0,1,0,0,0,0,1,1,0,0,5
11276570,"['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']",0,1,0,0,0,1,0,1,1,1,1,0,0,6
14519844,"['email', 'phone', 'facebook', 'reviews', 'jumio']",0,1,1,0,1,0,0,0,0,1,1,0,0,5
11734812,"['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']",0,1,0,0,0,1,0,1,1,1,1,0,0,6
11572070,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
14387692,"['email', 'phone', 'google', 'reviews', 'jumio']",0,1,0,1,1,0,0,0,0,1,1,0,0,5
13813809,"['email', 'phone', 'reviews', 'jumio']",0,1,0,0,1,0,0,0,0,1,1,0,0,4
